OG,Pven,Acal,Lhet,Aful,Ajap,Pqin,Tele,Gfla,Asoj,Vvel,Ppup,Btre,Cchi,Csol,Pvin,Lbou,Hheb,Nvit,Tdro
OG0006268,149.8951760446639,40.19917862006321,61.39832273489027,134.3637928214217,308.9333031223974,222.065821738922,236.775065108471,86.54910903618533,110.4152332169981,111.1562058271699,274.2427707910596,5.314533475171965,325.9682686759815,3.853714766378396,484.7480473397375,63.8706274322041,287.7284169107163,88.75168502543782,12.746046
OG0006272,48.23250531137548,75.08044829854951,25.76195805158925,29.85500609076108,43.70738473075227,102.8242384415813,67.04247220285521,34.87199734681163,26.606182504393995,30.26864246121745,38.80448106479883,2.345790385079521,263.6898111979745,70.28137868087218,31.36298549289985,27.7903192712079,78.92803530283561,14.65726995305601,28.833752
OG0006286,66.34463500620947,299.2335775967716,32.25441279126777,112.4179102808375,198.102118892978,69.44773006323467,312.3436882141167,158.0357210577633,210.69646566158636,289.3803159435912,130.9567566910845,27.8723293047672,250.6114914990998,47.52580898269773,78.80658973299005,108.8053367807919,117.008471216764,38.64325133466303,113.711916
OG0006296,173.5519652168428,379.9830387780743,46.65021169854565,532.6707815818874,671.5204547015946,283.80169667104,564.5675109495068,249.1297102693568,614.5285236578732,87.41978606938756,242.8210445990586,20.657687009098403,230.7047949125941,11.40797081829414,232.540445757216,115.8212235111026,260.2291794037489,65.45606893992439,0.0
OG0006302,124.3924648983919,175.6821321665754,33.7661133846111,19.36798856655099,34.1470664238556,351.9365893799715,154.8728200283945,9.577819133949552,54.296902722043896,116.0954728580857,67.21143656096963,13.748493289908923,100.7386943675691,16.95200211438033,69.56113668635479,72.20978746459046,92.02349341765677,114.4639783976548,44.63503
OG0006307,141.0874161695961,157.3286239632289,38.02206802001308,21.68608428251692,17.88503691734459,65.46460294088182,481.6335796445902,17.56855659437982,114.44892740592876,386.3077931980641,165.6294165959672,0.0,64.35658439168645,1.846342914796833,113.7453600800927,58.33705219557741,322.8767553250071,122.6814693861796,17.233418
OG0006310,264.5527280874522,284.4255827316971,106.1059258061449,74.35025622935225,128.6275372056913,519.6517605881808,121.9911849570161,878.6056202786133,258.1745697948871,85.42817256890243,174.8183678965556,17.361646735884477,101.0746596949193,4.056014637391876,38.26084773876286,167.8761742722998,38.59079337152145,215.6647955895271,0.0
OG0006317,93.38671865809252,28.27488959546505,0.0399775839455457,1.293752689380448,0.3459185393877468,519.6169422516906,140.5842589345733,2.313868262358298,0.0999393567618051,86.94756446611412,82.74838344565691,0.0,39.63712144898783,1.159025640313049,35.8551994859634,0.0,0.2108090122943791,6.748688828085704,1.623092
OG0006323,98.53556938861377,194.8062550060403,17.93804996389053,104.5907080054655,168.0788353420209,97.72293284044412,82.6814261960491,144.5235258700217,30.87926715263719,7.329553554228373,75.57851937510716,19.61124170813962,175.2753510474235,10.04207373574388,45.803421133997,51.50119738767709,20.66233796220837,57.44479145753073,64.68499
OG0006344,78.07133311026753,78.05904608641477,6.256029421853872,26.99912095939839,20.94103458120102,336.2744415030787,76.0489929676825,18.90560651767227,45.91999530088571,60.66776409660646,31.12391816097405,5.164658274847642,52.44523606645929,0.0,50.60854421658205,6.906655211538686,95.92098433016452,14.17302493446191,43.82348399999999
