OG,Acal,Aful,Ajap,Asoj,Btre,Cchi,Csol,Gfla,Hheb,Lbou,Lhet,Nvit,Ppup,Pqin,Pven,Pvin,Tdro,Tele,Vvel
OG0003638,6.891590289661747,3.876141378142079,0.493655281927015,1.7073164183078544,0.6995703085077121,13.16999450408826,27.51656547939184,1.43023039868275,5.935467396123393,2.425065195090977,2.550835782004838,1.239198134163478,10.61818459204337,37.98523661135334,12.19308338098502,31.34954247882053,0.8115460000000001,10.6533474323139,2.45673453389427
OG0003639,49.83973979047771,15.70115438760609,21.1880627701614,21.91754334901788,1.8835415092006218,43.9319427197923,1.14177502613164,3.68435033933706,21.98782658039066,13.02697007051516,6.782657476376374,6.675316500386268,15.77013411132411,41.65187209248062,27.12469034964711,32.77519018418649,1.67083,43.77845738997092,24.91153161908233
OG0003641,96.30329324734043,29.21157388127415,75.89017965642358,72.51096036661282,4.172421091016316,31.43353688679981,21.01312759535522,44.36592450185072,65.42318701602908,56.65243477395749,46.0367044409221,12.4869085708169,95.03527984968923,267.727766596715,64.93751651503105,15.35359814573061,143.309476,138.4060895406005,30.91881048547167
OG0003644,84.75192035690435,44.78944935837315,80.06866163400377,22.38593902253837,10.66733929297104,43.32387730064059,13.28267897613934,12.63578897461038,57.12548417436514,20.2722831130757,53.55645548582324,40.63959650653187,57.70986013841676,162.2906804408819,64.9766483859664,57.82123443313819,76.61949,136.3003710784272,122.0025817389499
OG0003646,1.938858611396759,0.06106194113979142,0.07083428907097115,1.5844061800644578,0.0,6.913749368560429,1.42341809242912,4.012751685373062,4.139373861563278,0.0,0.2766832785826048,0.2390291903629488,0.2603917704371123,4.023699599951968,2.739432403626731,3.550617558873615,3.866778,1.531461766255251,2.136325923071603
OG0003648,58.01972680666791,16.49802054778623,14.83579913160823,9.385371035020896,0.0,17.02678204658532,0.746343269466207,16.44679431483639,53.69276482094817,13.39652950513971,3.424116158197517,7.358594970335807,21.68852131923475,36.04721433526383,36.62807689543708,34.86717662924103,0.0,150.052451804065,5.116465626123083
OG0003651,2.812696171127047,0.4243330865610356,1.050631586259704,4.641033981319535,1.7189273360874862,58.30013444035544,2.969888428203314,6.363968136451764,5.359514089371841,3.810148541494104,4.726857844253326,2.149583351273358,5.327708698287349,15.76030529181527,9.485471817257263,2.265797980933402,10.406884,11.11273623150777,11.74902611167495
OG0003652,54.37307497183549,38.92219049706615,8.204624542574075,16.747554266522236,5.702598995207524,23.75382517457287,26.44465357330223,1.058920583640113,59.9158739630432,67.69889761805256,17.99077447390843,14.34175142177694,38.99497375524367,65.38773946039716,41.68003230041199,34.81949921612416,94.85540599999953,54.74380125556691,9.373098256938858
OG0003655,1.706245030823317,0.0,0.0,14.66178569775661,0.0,12.43862817684315,1.687887383124985,0.0,8.991533397102074,2.267104993177483,0.333773119770657,1.459897139395614,2.323421438147735,0.0,5.869379635933736,0.6522293871418621,0.0,0.0,19.21941256842538
OG0003656,47.51699481868117,31.94777049286399,47.72192790575487,23.129564124886784,1.4483479967529396,21.17865802911605,5.700286425268045,23.54424421352526,16.58564121891557,33.34755148457796,18.88922876664933,19.8361103705757,25.56959366641632,24.45663210158158,24.21347084332565,15.64768980304199,15.944492,44.10760937768836,7.624278034721703
OG0003657,0.5510924911071083,0.03498400731102104,0.0,0.04030251989304388,0.0,6.25849286036651,1.33156467867853,0.0,0.3493818255984446,0.1038673653261932,0.02719222585479967,0.09475437466015901,0.07712834891063944,0.0,0.2090619465925649,2.63578682862823,0.0,0.2918023085375794,16.19366759849472
OG0003659,607.4126704923881,232.0080844610497,288.5374655622367,185.3056437691444,4.471228469606103,106.8485236889387,0.6514491790139124,39.07898535708806,39.33727277403285,172.0128527277359,108.464912728373,97.76143553020482,753.3498435554067,705.8496762833489,932.1411385595951,76.89559567717333,34.037194,412.8543124840921,16.57914027637222
OG0003661,375.8394779066358,230.2949495820012,406.831213955923,140.13202176176824,0.1656026309588492,93.88864918762071,14.65055591703653,122.6084535317041,127.8305283431971,7.710070145574081,27.57139901111686,124.4864023410237,153.1690113541987,119.8285977354116,168.8777063732739,289.2808656155528,0.0,285.2144504946527,181.2989441601979
OG0003664,108.2111151098679,0.254130622084682,0.4865592303237233,0.0,1.371514020025977,17.99006256241265,2.974223963874151,0.4850017940336392,0.8283009789205664,452.1735832201842,1.182917745082449,59.35740084640378,105.242837147886,1.839173572914732,24.60372559305531,77.86973016109853,14.178186,0.0,13.409844379357
OG0003665,95.02429328090535,16.4514230871835,17.85524933097055,41.94443578440102,0.0,70.26012861887295,49.88704750058101,228.8143015208552,31.56120408646711,21.43444720822355,6.100255961984854,28.55400621672043,48.11989229484895,65.84260946309303,39.08175759226616,51.76997311183224,48.740498,89.64778713399903,60.62629571556628
OG0003666,25.09445385796931,17.25378492992813,34.28647684159823,38.15728017015621,1.7209253969589144,15.60015221687071,7.796256291556294,20.40678086532014,19.0779712946813,14.72399371913122,13.67226104487997,6.59607489832053,11.75364266685238,77.5768280391859,16.49806102620288,12.22948312305815,9.977242,28.02481862137956,36.18990618615783
OG0003667,0.9321326300289718,0.06671410868080399,0.0,0.12684076960598578,0.49194873297242525,4.459176163011144,1.126320856243642,0.0,0.4140578394349712,0.0,0.02379904792971707,0.07245922768129805,0.1169867745215653,0.0,0.06570339855907019,2.910989621439053,0.0,9.005991915831489,42.2941361357848
OG0003670,24.86826952370303,9.526402999672968,15.4205376394114,24.076247238402416,0.8882255243980869,12.80750435169058,0.6168655122962776,5.476258750540485,16.60510594297503,10.96740252792899,11.21063929893306,7.08702398105131,15.52655108997704,18.49196691303892,15.88111720774235,13.31440286801962,15.467112,15.51391434867526,2.31709085430682
OG0003672,24.17479959811138,7.120647285995158,9.398293473936455,7.795495862927648,0.10116733703005855,18.07774120139651,8.270735802681445,3.499645732161417,17.88647316083617,2.239321843751295,0.7268532223561422,13.80313695081267,10.36983340359576,0.9547452888742859,25.0530917306629,8.849096327928683,16.421872,34.21739776574524,14.05933775099118
OG0003673,60.27060712407575,16.53369483169742,21.12020920863375,30.22684206021142,16.11568886627295,66.36913358900298,11.16441167790022,19.011209057672,50.32539488648194,21.7478868186925,7.429565470118868,14.53141151511614,26.9718828600878,85.63086885267613,39.18916591164678,5.727697355220982,26.446852,57.24374699385093,57.89362938519412
