GO,Tdro,Ajap,Pvin,Pqin,Tele,Gfla,Lhet,Cchi,Asoj,Nvit,Ppup,Acal,Aful,Csol,Pven,Lbou,Hheb,Btre,Vvel
GO:0043412,92659.792166,121877.364422917,63693.46072214399,167159.624701566,185770.369177443,123874.988391,187387.528617,194838.83554002,131343.502794641,78729.437862176,88584.49705332,158268.349617495,85357.118145312,75289.483548301,105127.781451264,187217.247528698,85269.850819844,18434.610079916,109172.52599799
GO:0043543,5362.839182000001,4752.1236233048,3826.6543229277,6645.6585109488,10653.3279037656,3450.02529795,2002.868926145,7025.815491178199,5894.20993018487,2418.05920854433,4024.952582464,7955.5686134148,3551.7250144704,3043.1251463283,4333.6883207163,3658.6090396696,4144.7323155912,1109.91639920452,6297.7591548585
GO:0043632,28710.73117399999,37280.21782719,15037.7961412206,51203.619178824,51063.36990500701,40328.1109077,18252.07554675,54800.047302714,47417.69018474099,31852.406054195,27792.465732008,49811.82500964299,27112.72194416641,11591.038420357,30579.514879056,39597.889520496,33881.172612744,8830.9703804628,27776.331060387
GO:0044057,8437.834714,18354.6506258712,8664.6482378841,23259.235090834,120398.991176493,14563.06181253,4585.77227935,25514.763679248,21350.038777499,4888.9160842703,7942.3914494864,40917.364383213,13842.4444812192,16983.003540514,21725.897374506,16883.8770708176,11291.0854279608,2050.5788510492,25296.32632506
GO:0044093,76505.443918,120321.783210938,52170.360952248,119019.133685672,102165.300290736,60942.2548812,29388.95102245,75104.10296316,106636.169541421,45418.978684678,77644.892933344,109491.064700097,83636.634696384,25504.404283127,71963.190208962,119324.74895907,57265.311287384,13503.1933341648,76651.91985416699
GO:0044237,517180.6027400001,906617.64771107,408928.69895922,702283.3529216,775803.5715370501,374792.205711,353184.2445235,538035.54239322,1039824.23804504,586584.0521997501,642116.85692304,879846.49881714,595997.0613456,318564.35524111,564498.88427088,492576.92904212,493233.42171644,75108.824171788,393567.28496043
GO:0044238,532917.5299160001,925215.1460635,518590.75644915,728511.32954398,851572.33393203,406005.480342,355502.1583305,553269.57419832,1033334.42656909,789014.2501721301,648268.6317732801,886403.7944112301,641938.4807952001,283882.88588836,558481.47164901,486733.32027762,484750.6664676,76351.455962076,378116.2672511699
GO:0044248,265764.988604,479952.12572529,191239.2398103,285197.87394888,316422.37590246,131675.6831313,129488.01281085,255743.51052816,611377.86283854,314293.57386875,357067.84381616,438503.07669414,314051.98545792,186969.82524352,282971.39522067,183319.074739838,264809.10463752,37059.62530964,158434.99529844
GO:0044249,389266.87043,706166.7686724999,287522.4866032201,406609.54084816,496479.81949128,187975.6339461,171004.19289,283442.26945518,857342.5909391899,392710.1990510401,506117.53814344,620667.52731225,438142.42396896,107262.39446978,391902.78992748,322849.06139036,358139.66964036,45750.701896844,191726.12499663
GO:0044257,31416.568752,42003.665341375,17521.656211257,59881.91625361999,59914.654362621,47272.4118405,20453.63919645,70708.980602214,45685.738949597,34278.555728885,34106.742133496,53839.396293477,30273.970977312,13446.809344419,35004.532907955,47205.896050652,40978.398610084,9622.9870601324,33757.64801199
GO:0044260,427196.525474,760735.2596231,329749.88758107,507174.73905802,581166.89242362,251791.446753,313019.7949975,413136.4359534,925626.51685319,384678.71672631,544457.2750081599,692934.24230631,482974.0273583999,120353.54173612,423169.68783843,386196.95351722,415187.74383348,60073.064591532006,233826.444264
GO:0044265,224659.372158,424802.5591343,155768.27251491,219436.23619062,231739.140700071,94388.9546754,89838.1231175,155975.73255378,566475.85721917,228437.044628724,310739.3162296,381020.49846156,267512.754979008,18032.456967272,213326.87227293,143042.366521874,237364.0566028,32329.04662970799,80554.01307903601
GO:0044267,397369.393432,699982.90854795,298877.70956736,437203.0236710401,512763.36191748,211224.4832313,294948.1299405,357077.00532486,880344.24454557,352679.95411229,502134.17133808,632194.6698687901,430675.01091648,50170.15385118,366403.37771895,351662.82079602,384777.4042145601,52840.802906768,194685.2416824
GO:0044271,357680.879516,664381.28727082,254967.9037488,352367.5435442,429176.26500633,133958.2767369,126625.6959041,210187.4230605,808420.4718040801,299750.41487598,470318.4878492001,569326.91329806,406917.32166048,54636.61329804701,329867.11961307,202692.12287576,334604.57489224,40740.751134644,145330.35220116
GO:0044427,45242.114146,53820.652404671,25573.285339074,59126.69491818,67705.470706365,22727.7679398,16449.72537055,54151.161869916,51153.27184348101,17749.5626236982,36810.226416968,62462.922564369,37827.626781024,15728.465814446,64775.153910324,29534.846543598,25059.752787736,8068.7420096308,56659.498613088
GO:0044444,647476.93863,959908.66680988,442112.68991241,817843.3428312801,974648.41609176,470673.422142,386076.1957435,585952.93430856,1104407.15964221,597435.53338013,747868.10930616,1055402.88992562,651769.5840163201,349745.5643561,608917.22783931,800923.2446788399,550884.60262636,83341.063053516,455043.06222627
GO:0044454,18586.933514,17327.871776674,9652.9337661141,26837.096899828,25659.185540319,8399.49173448,6073.561802865,19847.569478952,12162.4689379765,5968.905594679,14957.804447736,24763.334462577,10611.87174,9916.002327099,27375.607926771,12393.813139462,13517.0808697,3488.7704556576,33171.193957797
GO:0044703,101570.805936,150676.714834686,71234.837365593,163817.61037429,270104.16899538,109834.6251387,47901.03018769999,117199.61757522,142308.778374679,74511.106886077,97096.574431624,193781.159237946,98951.513301312,40274.333152625,112001.791006014,147507.932254588,82744.661910548,19652.026759416,134442.34072206
GO:0044706,20684.302544,19003.8590603405,8512.2171480159,9099.2823460552,94985.27105988598,7267.371743940001,2540.18136321,9442.269981328798,20075.7335181603,7192.1564349726,5640.1451493288,23163.97763043,9014.2352928768,3105.6526021565,8615.4995841213,7493.2073243516,7374.857309239601,1996.67502064,12894.240271773
GO:0045187,2493.308002,1340.80646202643,1274.18035025226,2451.360040201801,2511.5351462154,5226.34842576,611.0649235,1856.6233936644,2009.193908247,648.8179732298499,1763.15264587048,3069.9020357133,11374.7399184288,1124.9372653651,1127.02277498967,1438.70057914026,457.13166447676,148.91915179598402,14783.001641709
GO:0045475,2832.29554,3869.542017612,2207.3737630164,7547.349347205401,10992.180334896,1625.801884707,1108.0718933445,5380.3800182844,4393.011489076559,1247.62294993554,2773.3220776824,5061.0155761029,3018.450026016,3496.9674856468,4037.7988668537,2420.9731039938,3936.5334397624,681.4179364382001,5745.2865371853
GO:0045595,65876.57821800001,111335.172161781,53897.93460951899,131732.765449268,133925.204327868,88187.8038657,39818.65358424999,145812.696117,101231.510355256,53411.778201844,76056.90185864801,130654.327388781,86692.918444512,28974.585561702,90094.290215709,124187.009048766,65964.74063286399,15047.473584628,107537.43685566
GO:0045786,35950.67625400001,48524.597188478,19419.721719684,43965.915268072,55817.23907050201,42857.5464933,16561.1590743,29766.25448595,52386.872207010994,32458.603404846,38022.52122352,52538.127654069,30115.73318908801,6564.569601056501,29870.242561965,26965.942254924,28616.111815264,5555.1200735024,24609.2620221
GO:0045893,35008.6623,56944.55927835,36268.008445713,74617.66622428599,81055.856215494,39689.8230498,21034.5923285,81030.32285569201,56031.791434435,24145.3932318959,44135.81476879201,77511.119907387,39674.712648096,51163.477477178,75110.679469254,41091.131146098,40077.934455964,12549.4177469412,55981.083249567
GO:0045935,57895.45295,82072.42062089001,51574.26528945901,100047.856647596,114290.536105215,54356.250564,52599.3516241,99623.032355802,76203.151482707,32904.826134131,56835.803094496,114922.12335627,55054.97691331201,56279.17784401,90065.99666571,64614.654771998,49889.751291116,16568.133825576,78499.166775498
GO:0045944,29157.27242600001,50974.197890405,31411.017589248,63823.37613599,66398.19824224799,34144.7598954,18192.75953945,71949.624038574,46430.138778574,21581.1181458636,39461.987060008,67891.830079536,34755.21358147199,47589.176367095,67602.463306131,34965.06376252,33650.861497824,10922.9790779188,46707.998411781
GO:0046483,316408.466498,572230.89196385,256806.64773654,402821.30117848,370749.70176498,158173.1257029,146327.5150535,230541.816279,675589.96217285,343560.9735942601,431310.79731424,566742.7823223,361349.40597312,176843.57449902,366542.64686247,208906.40262545,296537.13493204,43928.273668272,193277.85711717
GO:0046982,8920.991012,17828.6170742575,10961.0346580812,28324.791122864,26516.004170004,32667.1227036,6529.791452009999,24417.708070068,19555.0612153588,6467.9605879177,10341.475524564,27819.937468422,12305.5285956,7686.863677864801,19486.940656716,17027.5636889998,15006.203747844,2376.8020103972003,21508.104772434
GO:0046983,45290.95012,70515.09257570902,43257.637007079,92268.510531536,81431.09461873799,62576.7812901,21300.10013985,64162.923241866,88931.245823417,97165.673688145,62187.56735248001,86340.57571281,63614.18117184,35120.99837775101,93300.004296993,51654.054049704,43070.07932447601,7210.192499744799,65284.10354058601
GO:0048232,33124.013798,47547.259399755,23953.085219712,70559.50213000999,62660.858140926,63099.5145165,25704.80780685,50427.533403618,48830.219412848,31714.687566001,34787.616393912,66569.86374042899,38990.260122816,19398.175749106,43581.77650004099,99869.841216814,33664.79228797599,8645.4741996948,42781.206921852
GO:0048511,13176.213118,19252.7023848344,10250.2116134121,19144.348096372,26495.479773621,19249.25399628,4968.092935555001,22158.309983442,14449.8619845726,8940.838776892899,12726.6323985312,31342.190918496,13489.373856,7071.4802145834,30815.99685528,9861.709243905,11928.4732547316,2448.7109006004,17713.249751904
GO:0048512,3386.724672000001,4247.0159038545,2367.9107621961,7794.5624568036,11568.615678432,1677.803945664,1197.7895431995,7017.274243603801,4509.102431595579,1332.47925082396,2971.8878186704,5359.1467321185,3203.011853904,3557.3657345171,4171.438674807299,2599.8769600588,4217.591786903999,701.81781250372,6053.688539493
GO:0048518,221144.948336,379534.96922497,176270.93801196,387619.21799454,392255.3088207,226713.4742565,136433.93611715,344807.38703316,339556.746578721,212572.212239857,269506.93526544,407089.0661331,265152.229882368,154203.22714973,258195.29564283,278414.19015472,203745.02680648,44477.625907124006,266618.12529891
GO:0048522,207444.76293,357751.35785631,166178.1543048,355917.6897856,357831.5825773801,208994.0491947,127586.0845779,319274.42746476,320794.172857426,199922.279931504,254103.97752288,375010.33448142,246802.213008576,149245.21946862,243550.91026851,258425.28811002,185186.44173596,41933.99986702,232000.14258477
GO:0048583,127303.736146,200474.703139533,100007.092525758,224011.98704074,337105.9166500799,170343.968256,92538.7146561,236937.50424234,187564.206552451,124240.723058494,136274.234158344,246039.02353359,178741.23793056,117371.48846071,163954.983583131,196858.191878102,126047.0916074,25338.51493584,154527.69121986
GO:0048584,88960.765498,126040.842417342,53814.91531818599,119611.25343106,130062.620107701,86203.88187180001,38612.1187408,135319.047127416,126014.91652782098,88148.32730358299,80205.49699023999,136360.129478274,112590.109489248,59983.21395748,99741.810399426,77613.917466748,70065.163201204,13461.408510026,85100.36000581499
GO:0048585,63492.25607,87795.828355575,60061.692426912,116972.49562603,212800.129079886,103003.5908748,34702.2635774,116857.286225832,94510.061006114,71018.424631713,56608.64124568,128703.564841314,84310.981513536,43051.6078696,72811.36266955199,123970.735199332,56088.357134124,12719.0015168084,80760.30272914801
GO:0048609,108271.407092,150795.517855537,63020.394485664,158733.08969359,177066.244363131,114321.4652118,48145.11552725,119496.343979958,128197.959521663,72732.015575581,98215.562151232,174195.030294939,99644.894915808,37568.411165439,143892.011299413,145671.706105732,80554.840935808,19456.546166204,135733.36126644
GO:0048731,220950.750152,363846.0379776499,168835.34220201,324609.40319244,390809.53392885,208828.1881455,115553.35553005,294772.5218016,453280.050054853,228407.895676372,247930.72308928,410593.77473475,239718.495793536,161755.71535453,252224.59876224,447814.75267744,210182.82623588,36296.655203916,256992.13466955
GO:0048856,382060.294212,509243.68084939,222082.97445477,439874.4166654801,535941.49606992,286006.146657,157423.938968,411631.09769298,622835.89766536,294904.83908612,381801.26836592,576544.0756535401,362635.24948224,225329.26341464,382805.86944405,519344.0930377,294538.69840632,50382.472619608,372046.12356576
GO:0050708,7287.014748000001,12246.1285259898,6860.1472411329,18106.4124533256,22088.0872817658,23889.0587397,6363.393211070001,20042.651891916,13321.0140284857,10134.0769332773,9125.434397308,18282.1337620362,9908.0730693792,6779.563001908401,21600.515892501,13959.6563750784,11236.366235412,1514.1813044176,19952.519270292
GO:0050727,7444.7411,9555.2681208834,7691.5600248828,5926.9864362598,7124.3381292201,5444.086510169999,2756.499373235,7551.430984562999,14495.0722518879,4332.5853415121,6961.7726683632,11285.8103692359,16919.0380399488,13438.77626201,5920.952443341,5296.0214346432,9504.8597607844,1016.1769744472,8163.512255224199
GO:0050729,3998.964522000001,6632.042087355199,4589.254257597901,1897.71790853216,1618.66355054481,1041.539949912,1325.344759803,3372.4251812928,11393.1519147139,3059.6495864979,4241.574334256799,6395.6002466223,4223.6957590944,11498.421577247,3425.0749566813,2824.0480396998,6060.471001784,585.3650801556801,3590.1018273435
GO:0050793,94984.966932,156011.249130755,76950.18096674701,178867.822842308,184372.500211245,124853.4155484,53138.66696555,219932.98440462,139281.027994121,76186.380125711,102795.824465792,180715.631603772,128189.015732832,45515.024475525,121506.784196967,152281.972938828,88758.12303814801,21293.565027768,145936.27618416
GO:0050795,7915.628732000001,19352.6193376731,5440.8609392049,17196.0190920152,18067.372743789,9612.80772144,3900.600910885,44163.868067136,9926.8189221282,8454.778820873498,6754.6389225688,14565.9768106239,18638.7428594304,3958.3912026131,7845.1007408787,9243.5580880804,7427.1279847976,1068.68488736032,22899.496432974
GO:0050896,395367.404926,552703.36600206,230722.846629,533836.05719394,634034.41536222,359894.621625,293073.558751,400733.17378182,513228.18112437,433649.77395306,421624.732664,583182.07701624,399873.9440352,235864.01019555,410331.39302415,541354.28540452,291288.3590808,53623.86578222,374701.45784799
GO:0051046,11952.64044,21999.2909616805,13548.0208004031,36755.859625078,117719.159925807,32414.2183365,9849.389612435,38408.044100238,22913.9664616532,14629.30142855,17196.6153918248,44461.611874224,18439.7325267648,10593.629045208,32752.161878553,22840.239750698,19959.327274476,2848.3746751172,31569.590803989
GO:0051049,58323.996976,81968.80113291199,42081.857323374,111252.285689382,189187.79891301,97275.4717935,32824.1339309,100969.900412916,88870.21150974299,45036.825980338,56278.072936672,126578.783423253,67432.264605408,53984.341992405,86348.69387929201,68070.909028596,57693.152870048,10586.690179912,83182.69916911499
GO:0051052,16326.87338,25440.3490447567,12790.143814173,22208.722029104,22805.5126919598,10407.34976589,7063.051307100001,16923.170118162,27618.9347055506,9249.2846697403,10267.0910561072,28131.304325832,19495.9408632,3568.7001229077,24723.208725033,11917.2424413758,8182.8310298576,3000.7553336592,15274.318166793
GO:0051054,11574.460004,15395.8440947659,9218.1554085258,15034.2341439984,15445.6703671455,6848.999690609999,4758.556939105,11256.3574350852,13743.885136758,5012.4096004139,6884.186247228799,18299.9531389239,9218.995045392,2065.2310722351,17801.0257164207,8795.030385679,5023.4406488308,1468.79775916256,9389.4104493504
GO:0051090,18475.894926,40943.511907521,9838.4534914314,20115.682482564,21453.5729539107,10609.03648266,6405.927628505,18428.578452192,26603.1800728862,8861.95094428,11749.6981721272,31512.468901773,30452.329766688,6086.995389799499,12809.0329569267,13737.712408507,10749.2345293596,2161.9689886036003,20049.061719813
GO:0051091,8331.378974,20760.3151509576,7059.127193283,9805.7081199168,16779.1919004837,7096.827571680001,3644.27327268,12232.1344808838,13694.3180632732,5177.4990389597,3923.1821378256,18234.7158048495,21324.6399196128,3655.383054779501,6535.3936738896,6190.2413239968,4516.3229264588,1479.76506063492,12808.590954768
GO:0051173,124954.549166,221548.224002791,108220.971934284,224545.41889432,225111.566414529,108222.4088484,86395.80543484999,166809.9160668,197556.853686585,93434.768193542,157570.252447376,221365.59249651,147017.95179504,88899.35870050399,157205.14219488,125490.382645188,106058.794794496,29839.910240120007,144524.48366454
GO:0051223,24732.675896,40951.193783032,21258.719942922,61066.408413622,50349.922720947,43459.2484326,14862.8619898,44667.594736968,42737.069687341806,19764.5137169269,31638.284546384,49487.49226617,31617.3964104,13062.02767045,54076.91401932301,32968.84119868201,24485.015536108,4288.5703417428,38699.175780174
GO:0051239,104595.15145,179107.540051236,84302.168994582,189385.19632316,301407.50658123,135848.2711278,57713.78579455,233125.87914678,164452.158275079,86669.211449656,107402.065818752,215137.180850466,140007.123254016,70838.733769936,129543.395487519,168854.16785177,95939.569362152,22584.243618752,158824.37325363
GO:0051254,38494.920702,62135.805730856,40768.144295142,81474.54358897598,91033.188937479,44177.4611817,23308.9007173,90776.132929308,60188.794455915006,26677.033401906,48536.052181632,84970.462045611,44087.99458176,54035.121597985,80960.61901551,45543.74096618,43868.68620295999,13900.616369972,61414.59589297199
GO:0051276,38992.016496,45370.028530412,24404.517400428,71502.31390221401,61293.042057987,23601.165588,14638.964095,43649.347190538,34761.9451354726,16940.7804322303,34809.63935832799,54330.83534269201,32023.79464368,13190.399575419,47463.350813502,83814.320458338,26137.03078962,7634.3204575216,53709.30681530401
GO:0051603,30740.64641,36004.246494386,17003.908364322,57216.14751294201,57176.482077747,43604.02190760001,19800.17277095,69442.707364698,44472.662712513,33662.312110132,33066.466521552,52374.655517019,26628.7115214528,13086.950861094,33437.502381192,45648.802227776,39134.131135044,9380.1182088472,31513.136819115
GO:0051704,165080.725066,242349.346818528,113631.648389226,251561.48116154,340227.91707939,165673.7890731,67557.8819197,188442.2072751,213984.776565407,185753.317902496,169082.75162248,276159.57896607,185183.23231488,59944.32252959701,232775.05817748,190921.412206502,126636.60587972,25691.452989248,182986.38356817
GO:0051716,211108.845382,374462.85965542,169846.68250737,382066.59252464,490893.81821937,268413.081321,112056.81695345,320350.19681838,359499.665106386,185986.407672848,290436.08929424,386414.80140633,268518.183894624,142273.22655678,250710.60730326,452693.5771558,214611.62734712,40475.09742084,259535.65220247
GO:0051726,73864.673234,119728.644703464,44235.960313248,91793.354762486,105032.996129736,64881.27831570001,36928.73418635,101335.787738154,155342.620288012,60407.554569784,86628.54439799201,125589.751436358,77986.165104,14161.25938546,68340.542865777,115958.639661818,63097.221398088,11302.172881108,58868.856377247
GO:0060284,53852.617206,85175.498395984,40265.116559877,96244.045112188,95156.99982522,61593.0953022,30520.98601535,112484.82496326,82349.790744703,41793.818382161,54918.838488992,95553.140261355,56957.138456352,19068.758251631,52574.10039437399,48147.34545292,48767.415588732,11338.9874910844,72079.32492249299
GO:0060359,9248.712382000002,10188.1490664639,7236.5690358192,8667.1753431954,96339.382138242,7065.707191619999,4660.899483875,20775.575254626,11142.8883112629,7769.091834156799,5251.0999281992,28439.400864861,5511.787583222401,1969.629444761,15859.1085645096,10320.4585385716,6768.214175534799,1917.34121371,13903.659865578
GO:0060548,67739.74462,128200.733083721,51506.819996016,98996.480044132,104748.348541878,64468.7014818,37211.76059970001,80084.586886926,124073.726323116,66355.88031165,78208.881719424,117635.996838171,81210.856845312,29870.743303467,64250.164516278,61452.08821931599,58065.30137026,12020.4177615192,65283.22197988499
GO:0065008,183089.121758,319946.13007616,131244.870731865,326200.4114519,460033.9335197101,200121.2101581,91557.0277805,286466.97526428,307705.97802572104,201632.90302674,201167.69705656,352048.53928116,223081.728589824,151986.55236886,203999.34614007,241205.784476,187408.87662744,31897.412578216,250732.87484343
GO:0065009,116106.549556,196755.230805014,95414.064140835,205109.45756504,288956.01553488,122834.4765186,54279.02079455,159388.5890286,175157.62835631002,80981.72996503,164571.370095728,211502.396846238,135451.717470624,68102.41896889199,129640.288614915,354774.20317294,109807.877634356,21238.833246552,141744.51525402
GO:0070201,25997.589682,45305.19754904899,23265.275646822,66156.27760517198,54377.603697051,44676.9148518,15451.02494935,46433.05247433,44513.498711928005,20580.5331758607,34574.852801224,54989.20187006999,34245.680675616,13997.022568023,56524.222246518,34009.699517496,26658.561053332,4446.279859092,41019.482604303
GO:0071214,21120.72334,28575.3341662556,13683.6474667695,22723.849335458,33701.168486439,12491.89553997,10158.91698043,28550.27936445,31927.9393718646,15912.1801496178,20597.749107888,29973.102494391,17787.1564603968,6415.2252698754,29653.409345469,204875.434055998,18043.5862851,3100.6938945052,40421.85544544701
GO:0071478,19465.074024,24676.2484199564,11111.7716524683,13725.3837929382,27114.271455186,9954.87645075,8693.25145165,24550.794373314,27958.662780604696,14472.8643560281,17940.903501536,25417.315653489,14439.9419021568,3694.0453965503,25828.103555436,12827.91253988,15566.820166176,2517.0477664352,34668.29813390999
GO:0071479,14799.73476,17422.4185538914,4837.1599205754,8134.262617115201,17474.170122018,4790.91398478,5392.54123447,18484.655272248,19630.8311219606,12351.1180657298,14918.055927508,15245.9715277905,10630.3428502464,1866.5687251838,9883.4229733356,9582.9059418272,13177.132177308,1814.3546427944,8516.757790529098
GO:0071840,341726.219322,511734.22007715,238065.65598321,496960.35533566,514355.7973697101,255023.083854,142689.125422,337358.63003034,624045.43068924,256992.88586508,370939.30087368,574712.66868297,345523.43414976,175149.61288352,322298.70012639,296306.61762222,304145.13936972,52844.414504384,291474.18609309
GO:0072347,5928.295791999999,4971.9733957335,4457.8568118612,6975.0664510358,90850.067215272,5489.83379406,4277.391735605,20986.245418392,6545.236955581899,6722.065662044301,4242.6497594512,19879.1759098944,3422.9551034016,1312.214384107,12234.8929021488,8646.4871548562,5978.950526061601,1772.1748859172,8754.911499908701
GO:0080134,53985.042418,94885.831339592,43409.801627742,94350.170280708,197047.253874303,85154.57638380001,31303.1988052,91900.75831092,91725.770020943,50174.56145466,68012.02921871199,119572.872457641,84873.73370592,52989.109944144,80246.519728206,61882.278888606,57458.55287630399,13193.7516947592,58785.122324019
GO:0080135,38348.17409,62387.828052518,30931.425924036,62765.736063476,171151.343801496,69298.7373309,22061.77010165,63433.54898376,66521.500405175,29560.034239413,45555.332980072,91550.883620466,47232.76121856,36882.534974054,60879.704721225,43046.717381984,37174.207532664,10498.2247705796,38220.733386948
GO:0090087,25592.771442,42770.669886752,22907.56590903,62420.27463013199,133947.245330991,43656.0538491,15357.01145755,49037.124405366,43891.0486577269,20472.5458103265,32479.189489128,64139.461348965,33404.75103868799,13228.283212617,54665.52216188701,34976.595133034,25478.459586796,4479.7009470016,40068.107785986
GO:0090304,273443.407214,503863.81927168,218837.26516113,303593.58125658,292679.60260806,94377.2710188,103561.68790565,177547.98078984,630166.7923872299,234319.882027739,376804.82340992,462821.32932096,313048.01972928,72559.05520947599,276963.87598737,156851.89252419,259367.8763368,37615.53205732799,133631.64245718
GO:0097659,18441.332614,31485.059800704,19219.302634455,43056.18054731601,41381.950670739,17853.98082006,10758.65952551,43379.144156472,27334.1576766566,9308.111384059,25459.104617936,42672.072929742,22876.976280528,12130.287889148,49755.389413275,22305.2020956384,22755.048436592,5558.306501924,29682.041724615
GO:0104004,21120.72334,28575.3341662556,13683.6474667695,22723.849335458,33701.168486439,12491.89553997,10158.91698043,28550.27936445,31927.9393718646,15912.1801496178,20597.749107888,29973.102494391,17787.1564603968,6415.2252698754,29653.409345469,204875.434055998,18043.5862851,3100.6938945052,40421.85544544701
GO:1901360,323694.812914,593951.13457634,262221.59691024,413617.72214926,395319.19842252,174994.4173824,150173.2308285,238500.00361824,682017.8531538,348955.05018964,438266.47420976,581109.76068522,389248.62671616,179045.52450466,377928.49154346,215710.014404736,302614.0127314,44631.780748036,208537.49822724
GO:1901362,53870.61443199999,76695.59236864999,42714.1379907,100504.325470154,104332.833041985,68227.69723769999,24772.47522415,76412.618637516,58086.340751940006,30485.587570371,60683.649011888,108309.914998647,55793.45360428801,64506.017150047,95289.884210196,52961.448532956,48092.222535012,9388.715114948398,84696.623351193
GO:1901564,477060.728256,841540.3018977001,449563.0648007399,607779.56237652,729535.9771439099,340924.870671,327631.168118,469651.39327116,958952.75175949,725791.3100723801,568866.7469167999,784478.0088124201,575184.8272147201,252061.9107754,472033.78203696,436258.3769244601,444512.5251894,62669.210747212,281464.97945076
GO:1901565,44286.351648,57116.208407418,32817.900944994,91142.42795245998,96893.1775188,66665.34878849999,26598.42022735,139780.132966476,73164.21903192298,108596.163654644,58346.65877764,69800.675565075,40516.586753376,104358.36577452,89332.777276743,69191.57196166001,50537.605450344,11074.2835294276,60421.036233936
GO:1901575,257988.468404,462589.93093189,182985.97842129,264351.0299554,300276.41621454,139365.0208566,125141.67519635,250305.15917376,623838.57994554,309600.33591902,341220.63039216,420342.16452411,291506.49704352,182518.25627607,273112.24750173,174705.777620396,257120.61786868,35466.038155988004,138741.68305956
GO:1901576,393763.837768,699764.75170983,293548.92674283,416190.14196572,497476.7730247499,189443.2856316,172578.6846865,286982.47096308,860541.30391229,394805.107815,512273.624942,632264.5321494599,439626.01384128,118687.37577257,399983.9433213,238821.97402962,360435.92253036,46137.987448692,199254.04441131
GO:1901698,80390.935214,164524.24278248,53129.520816636,121941.510804198,215192.806488567,74062.3275084,44080.8013516,98226.778864926,163458.023503053,76416.232744093,116482.193851872,147582.763562031,108527.466946368,33443.30897431701,106172.343639765,75126.52772118,88409.817771852,16517.4121047156,79278.056822643
GO:1901700,133930.916258,210030.756485336,76469.885833209,173854.912059434,255105.9616905,128585.1249144,59670.81683385,122794.892818362,234027.133692304,101078.518976516,139724.958993144,193026.235121583,139716.78476064,42697.994594277,110081.698842102,102464.515573706,109108.352414876,19097.618353444,101755.48341966
GO:1902680,36504.866696,59710.31960017799,38509.56072542699,77659.69469024401,87827.73885867599,41969.122965,21979.4998503,84138.409302828,57769.15622951499,25574.777034482,46336.81213488,81434.87664817201,42208.222839552,52224.472860175,77562.246911448,42888.497904998,41734.127312556,12869.8713688836,58083.28425711
GO:1903508,36504.866696,59628.81177451,38487.093730272,77580.25240783,87827.73885867599,41962.0122768,21968.4635761,84118.68271188,57719.694138109,25545.803536596,46284.77045692,81363.178237986,42146.846524032,52145.462620559,77535.172632021,42863.89891739,41719.252131808,12862.0230874428,58060.806405651
GO:1903522,4173.781077999999,5360.6376629287,3278.245683982499,12787.619944038,31784.149319292,10664.7741585,2313.905459365,13548.6757218552,15550.9156873128,2251.11831223257,3969.1598714136,16357.5634589478,4412.8744082304,3529.1238629691,6104.1395700207,11237.4348130924,5944.274125862799,846.1618627007599,14825.782910715
GO:1903530,11578.947376,21228.7426407256,12978.8482470438,35867.01161196,116138.224084995,31562.3922075,9511.664475425,36717.068727234,22272.374863592697,14202.2848611642,16635.4466944544,43238.076533991,17467.7923061184,10218.529519242,31875.879404655,22180.638755656,19123.50028382,2741.9307335188,29695.490748441
GO:1990904,321683.610974,586813.04645441,222761.44587246,294345.01162188,355459.67950113,116428.4621115,116364.02041325,162684.15826074,767275.08024719,274018.96407617,431657.03394608,503455.21372599,362480.5255488,61021.825650731,276293.3005259701,167023.140077962,289118.84269316,36530.93899303999,100947.16652244
GO:2000026,79182.590958,123122.697850019,61212.312010806,143121.325092326,150404.627354076,108274.1678172,44482.14982705,158165.7734217,107985.495257678,62703.33830811,82754.152666944,143786.808449436,99695.146668864,36273.967835853,92894.782567587,136132.128806292,67438.870130312,17531.739470816,105038.74524444
GO:0000209,6123.496474,9168.5625943847,4251.4491897207,21583.509634228,13489.8634510911,10705.61470671,3404.824954024999,42868.596983886,8945.435621357701,4988.2184049595,7188.456927675999,15103.4036692392,6570.805941216,4711.60558451,10625.9716290273,8660.492863811,6371.6254419112,2156.681336566,10854.263916342
GO:0004842,8645.208586,10522.1452817766,5589.1481638872,24272.467923908,16177.8019396644,10060.89026943,4344.565395695,17304.911983032,10655.804672859,5734.7776382528,9124.9708814024,17107.548751179,7802.665998604802,5606.9730610135,13568.7790686786,10633.8242977054,7662.7734588524,2638.3312883296003,13494.006959811
GO:0008270,17275.284226,14481.9023425118,17060.788723539,25177.545279162,43753.470115581,45989.7967914,15278.7949225,56147.85539270999,23924.239586656,11228.646480554,13875.3110815896,37144.457516442,15621.518930688,6078.6587570445,21222.574476129,30338.668603222,14420.296851476,33725.175085555995,24641.055744816
GO:0009894,74620.890892,107975.181153656,49483.10746787101,106888.523254644,100688.028443262,55968.9401964,55249.11757080001,79084.534197282,98371.423664033,45906.26736827299,74151.27607759199,114161.754050676,68644.49734223999,28609.849497196,68852.882181681,65366.13353311,59249.263660596,11668.7129621668,72943.64394424799
